Year,County,Age Range,Gender,Count,Missing
2009,Laois,35 to 44 years,Female,0,Y
2009,Laois,35 to 44 years,Non-binary,0,N
2009,Laois,35 to 44 years,In another way,0,N
2009,Laois,35 to 44 years,Unknown,0,N
2009,Laois,45 to 64 years,Male,10,N
2009,Laois,45 to 64 years,Female,0,Y
2009,Laois,45 to 64 years,Non-binary,0,N
2009,Laois,45 to 64 years,In another way,0,N
2009,Laois,45 to 64 years,Unknown,0,N
2009,Laois,65 years or over,Male,0,Y
2009,Laois,65 years or over,Female,0,N
2009,Laois,65 years or over,Non-binary,0,N
2009,Laois,65 years or over,In another way,0,N
2009,Laois,65 years or over,Unknown,0,N
2009,Laois,Unknown,Male,0,N
2009,Laois,Unknown,Female,0,N
2009,Laois,Unknown,Non-binary,0,N
2009,Laois,Unknown,In another way,0,N
2009,Laois,Unknown,Unknown,0,N
2009,Meath,Under 18,Male,8,N
2009,Meath,Under 18,Female,0,N
2009,Meath,Under 18,Non-binary,0,N
2009,Meath,Under 18,In another way,0,N
2009,Meath,Under 18,Unknown,0,N
2009,Meath,18 to 24 years,Male,17,N
2009,Meath,18 to 24 years,Female,0,Y
2009,Meath,18 to 24 years,Non-binary,0,N
2009,Meath,18 to 24 years,In another way,0,N
2009,Meath,18 to 24 years,Unknown,0,N
2009,Meath,25 to 34 years,Male,41,N
2009,Meath,25 to 34 years,Female,24,N
2009,Meath,25 to 34 years,Non-binary,0,N
2009,Meath,25 to 34 years,In another way,0,N
2009,Meath,25 to 34 years,Unknown,0,N
2009,Meath,35 to 44 years,Male,45,N
2009,Meath,35 to 44 years,Female,28,N
2009,Meath,35 to 44 years,Non-binary,0,N
2009,Meath,35 to 44 years,In another way,0,N
2009,Meath,35 to 44 years,Unknown,0,N
2009,Meath,45 to 64 years,Male,40,N
2009,Meath,45 to 64 years,Female,34,N
2009,Meath,45 to 64 years,Non-binary,0,N
2009,Meath,45 to 64 years,In another way,0,N
2009,Meath,45 to 64 years,Unknown,0,N
2009,Meath,65 years or over,Male,0,Y
2009,Meath,65 years or over,Female,0,Y
2009,Meath,65 years or over,Non-binary,0,N
2009,Meath,65 years or over,In another way,0,N
2009,Meath,65 years or over,Unknown,0,N
2009,Meath,Unknown,Male,0,N
2009,Meath,Unknown,Female,0,N
2009,Meath,Unknown,Non-binary,0,N
2009,Meath,Unknown,In another way,0,N
2009,Meath,Unknown,Unknown,0,N
2009,Monaghan,Under 18,Male,0,N
2009,Monaghan,Under 18,Female,0,N
2009,Monaghan,Under 18,Non-binary,0,N
2009,Monaghan,Under 18,In another way,0,N
2009,Monaghan,Under 18,Unknown,0,N
2009,Monaghan,18 to 24 years,Male,0,Y
2009,Monaghan,18 to 24 years,Female,0,Y
2009,Monaghan,18 to 24 years,Non-binary,0,N
2009,Monaghan,18 to 24 years,In another way,0,N
2009,Monaghan,18 to 24 years,Unknown,0,N
2009,Monaghan,25 to 34 years,Male,7,N
2009,Monaghan,25 to 34 years,Female,0,Y
2009,Monaghan,25 to 34 years,Non-binary,0,N
2009,Monaghan,25 to 34 years,In another way,0,N
2009,Monaghan,25 to 34 years,Unknown,0,N
2009,Monaghan,35 to 44 years,Male,24,N
2009,Monaghan,35 to 44 years,Female,0,Y
2009,Monaghan,35 to 44 years,Non-binary,0,N
2009,Monaghan,35 to 44 years,In another way,0,N
2009,Monaghan,35 to 44 years,Unknown,0,N
2009,Monaghan,45 to 64 years,Male,16,N
2009,Monaghan,45 to 64 years,Female,0,Y
2009,Monaghan,45 to 64 years,Non-binary,0,N
2009,Monaghan,45 to 64 years,In another way,0,N
2009,Monaghan,45 to 64 years,Unknown,0,N
2009,Monaghan,65 years or over,Male,0,Y
2009,Monaghan,65 years or over,Female,0,N
2009,Monaghan,65 years or over,Non-binary,0,N
2009,Monaghan,65 years or over,In another way,0,N
2009,Monaghan,65 years or over,Unknown,0,N
2009,Monaghan,Unknown,Male,0,N
2009,Monaghan,Unknown,Female,0,N
2009,Monaghan,Unknown,Non-binary,0,N
2009,Monaghan,Unknown,In another way,0,N
2009,Monaghan,Unknown,Unknown,0,N
2009,Mayo,Under 18,Male,0,Y
2009,Mayo,Under 18,Female,0,Y
2009,Mayo,Under 18,Non-binary,0,N
2009,Mayo,Under 18,In another way,0,N
2009,Mayo,Under 18,Unknown,0,N
2009,Mayo,18 to 24 years,Male,16,N
2009,Mayo,18 to 24 years,Female,0,Y
2009,Mayo,18 to 24 years,Non-binary,0,N
2009,Mayo,18 to 24 years,In another way,0,N
2009,Mayo,18 to 24 years,Unknown,0,N
2009,Mayo,25 to 34 years,Male,27,N
2009,Mayo,25 to 34 years,Female,17,N
2009,Mayo,25 to 34 years,Non-binary,0,N
2009,Mayo,25 to 34 years,In another way,0,N
2009,Mayo,25 to 34 years,Unknown,0,N
2009,Mayo,35 to 44 years,Male,30,N
2009,Mayo,35 to 44 years,Female,11,N
2009,Mayo,35 to 44 years,Non-binary,0,N
2009,Mayo,35 to 44 years,In another way,0,N
2009,Mayo,35 to 44 years,Unknown,0,N
2009,Mayo,45 to 64 years,Male,30,N
2009,Mayo,45 to 64 years,Female,22,N
2009,Mayo,45 to 64 years,Non-binary,0,N
2009,Mayo,45 to 64 years,In another way,0,N
2009,Mayo,45 to 64 years,Unknown,0,N
2009,Mayo,65 years or over,Male,0,Y
2009,Mayo,65 years or over,Female,0,N
2009,Mayo,65 years or over,Non-binary,0,N
2009,Mayo,65 years or over,In another way,0,N
2009,Mayo,65 years or over,Unknown,0,N
2009,Mayo,Unknown,Male,0,N
2009,Mayo,Unknown,Female,0,N
2009,Mayo,Unknown,Non-binary,0,N
2009,Mayo,Unknown,In another way,0,N
2009,Mayo,Unknown,Unknown,0,N
2009,Offaly,Under 18,Male,0,N
2009,Offaly,Under 18,Female,0,Y
2009,Offaly,Under 18,Non-binary,0,N
2009,Offaly,Under 18,In another way,0,N
2009,Offaly,Under 18,Unknown,0,N
2009,Offaly,18 to 24 years,Male,7,N
2009,Offaly,18 to 24 years,Female,0,Y
2009,Offaly,18 to 24 years,Non-binary,0,N
2009,Offaly,18 to 24 years,In another way,0,N
2009,Offaly,18 to 24 years,Unknown,0,N
2009,Offaly,25 to 34 years,Male,18,N
2009,Offaly,25 to 34 years,Female,7,N
2009,Offaly,25 to 34 years,Non-binary,0,N
2009,Offaly,25 to 34 years,In another way,0,N
2009,Offaly,25 to 34 years,Unknown,0,N
2009,Offaly,35 to 44 years,Male,13,N
2009,Offaly,35 to 44 years,Female,7,N
2009,Offaly,35 to 44 years,Non-binary,0,N
2009,Offaly,35 to 44 years,In another way,0,N
2009,Offaly,35 to 44 years,Unknown,0,N
2009,Offaly,45 to 64 years,Male,14,N
2009,Offaly,45 to 64 years,Female,10,N
2009,Offaly,45 to 64 years,Non-binary,0,N
2009,Offaly,45 to 64 years,In another way,0,N
2009,Offaly,45 to 64 years,Unknown,0,N
2009,Offaly,65 years or over,Male,0,Y
2009,Offaly,65 years or over,Female,0,Y
2009,Offaly,65 years or over,Non-binary,0,N
2009,Offaly,65 years or over,In another way,0,N
2009,Offaly,65 years or over,Unknown,0,N
2009,Offaly,Unknown,Male,0,N
2009,Offaly,Unknown,Female,0,N
2009,Offaly,Unknown,Non-binary,0,N
2009,Offaly,Unknown,In another way,0,N
2009,Offaly,Unknown,Unknown,0,N
2009,Roscommon,Under 18,Male,0,Y
2009,Roscommon,Under 18,Female,0,Y
2009,Roscommon,Under 18,Non-binary,0,N
2009,Roscommon,Under 18,In another way,0,N
2009,Roscommon,Under 18,Unknown,0,N
2009,Roscommon,18 to 24 years,Male,0,Y
2009,Roscommon,18 to 24 years,Female,0,Y
2009,Roscommon,18 to 24 years,Non-binary,0,N
2009,Roscommon,18 to 24 years,In another way,0,N
2009,Roscommon,18 to 24 years,Unknown,0,N
2009,Roscommon,25 to 34 years,Male,10,N
2009,Roscommon,25 to 34 years,Female,0,Y
2009,Roscommon,25 to 34 years,Non-binary,0,N
2009,Roscommon,25 to 34 years,In another way,0,N
2009,Roscommon,25 to 34 years,Unknown,0,N
2009,Roscommon,35 to 44 years,Male,7,N
2009,Roscommon,35 to 44 years,Female,6,N
2009,Roscommon,35 to 44 years,Non-binary,0,N
2009,Roscommon,35 to 44 years,In another way,0,N
2009,Roscommon,35 to 44 years,Unknown,0,N
2009,Roscommon,45 to 64 years,Male,24,N
2009,Roscommon,45 to 64 years,Female,12,N
2009,Roscommon,45 to 64 years,Non-binary,0,N
2009,Roscommon,45 to 64 years,In another way,0,N
2009,Roscommon,45 to 64 years,Unknown,0,N
2009,Roscommon,65 years or over,Male,0,N
2009,Roscommon,65 years or over,Female,0,N
2009,Roscommon,65 years or over,Non-binary,0,N
2009,Roscommon,65 years or over,In another way,0,N
2009,Roscommon,65 years or over,Unknown,0,N
2009,Roscommon,Unknown,Male,0,N
2009,Roscommon,Unknown,Female,0,N
2009,Roscommon,Unknown,Non-binary,0,N
2009,Roscommon,Unknown,In another way,0,N
2009,Roscommon,Unknown,Unknown,0,N
2009,Sligo,Under 18,Male,0,Y
2009,Sligo,Under 18,Female,0,Y
2009,Sligo,Under 18,Non-binary,0,N
2009,Sligo,Under 18,In another way,0,N
2009,Sligo,Under 18,Unknown,0,N
2009,Sligo,18 to 24 years,Male,18,N
2009,Sligo,18 to 24 years,Female,0,Y
2009,Sligo,18 to 24 years,Non-binary,0,N
2009,Sligo,18 to 24 years,In another way,0,N
2009,Sligo,18 to 24 years,Unknown,0,N
2009,Sligo,25 to 34 years,Male,51,N
2009,Sligo,25 to 34 years,Female,12,N
2009,Sligo,25 to 34 years,Non-binary,0,N
2009,Sligo,25 to 34 years,In another way,0,N
2009,Sligo,25 to 34 years,Unknown,0,N
2009,Sligo,35 to 44 years,Male,33,N
2009,Sligo,35 to 44 years,Female,10,N
2009,Sligo,35 to 44 years,Non-binary,0,N
2009,Sligo,35 to 44 years,In another way,0,N
2009,Sligo,35 to 44 years,Unknown,0,N
2009,Sligo,45 to 64 years,Male,52,N
2009,Sligo,45 to 64 years,Female,35,N
2009,Sligo,45 to 64 years,Non-binary,0,N
2009,Sligo,45 to 64 years,In another way,0,N
2009,Sligo,45 to 64 years,Unknown,0,N
2009,Sligo,65 years or over,Male,11,N
2009,Sligo,65 years or over,Female,8,N
2009,Sligo,65 years or over,Non-binary,0,N
2009,Sligo,65 years or over,In another way,0,N
2009,Sligo,65 years or over,Unknown,0,N
2009,Sligo,Unknown,Male,0,N
2009,Sligo,Unknown,Female,0,N
2009,Sligo,Unknown,Non-binary,0,N
2009,Sligo,Unknown,In another way,0,N
2009,Sligo,Unknown,Unknown,0,N
2009,Tipperary,Under 18,Male,15,N
2009,Tipperary,Under 18,Female,9,N
2009,Tipperary,Under 18,Non-binary,0,N
2009,Tipperary,Under 18,In another way,0,N
2009,Tipperary,Under 18,Unknown,0,N
2009,Tipperary,18 to 24 years,Male,42,N
2009,Tipperary,18 to 24 years,Female,22,N
2009,Tipperary,18 to 24 years,Non-binary,0,N
2009,Tipperary,18 to 24 years,In another way,0,N
2009,Tipperary,18 to 24 years,Unknown,0,N
2009,Tipperary,25 to 34 years,Male,86,N
2009,Tipperary,25 to 34 years,Female,34,N
2009,Tipperary,25 to 34 years,Non-binary,0,N
2009,Tipperary,25 to 34 years,In another way,0,N
2009,Tipperary,25 to 34 years,Unknown,0,N
2009,Tipperary,35 to 44 years,Male,69,N
2009,Tipperary,35 to 44 years,Female,36,N
2009,Tipperary,35 to 44 years,Non-binary,0,N
2009,Tipperary,35 to 44 years,In another way,0,N
2009,Tipperary,35 to 44 years,Unknown,0,N
2009,Tipperary,45 to 64 years,Male,51,N
2009,Tipperary,45 to 64 years,Female,36,N
2009,Tipperary,45 to 64 years,Non-binary,0,N
2009,Tipperary,45 to 64 years,In another way,0,N
2009,Tipperary,45 to 64 years,Unknown,0,N
2009,Tipperary,65 years or over,Male,0,Y
2009,Tipperary,65 years or over,Female,6,N
2009,Tipperary,65 years or over,Non-binary,0,N
2009,Tipperary,65 years or over,In another way,0,N
2009,Tipperary,65 years or over,Unknown,0,N
2009,Tipperary,Unknown,Male,0,N
2009,Tipperary,Unknown,Female,0,N
2009,Tipperary,Unknown,Non-binary,0,N
2009,Tipperary,Unknown,In another way,0,N
2009,Tipperary,Unknown,Unknown,0,N
2009,Waterford,Under 18,Male,29,N
2009,Waterford,Under 18,Female,16,N
2009,Waterford,Under 18,Non-binary,0,N
2009,Waterford,Under 18,In another way,0,N
2009,Waterford,Under 18,Unknown,0,N
2009,Waterford,18 to 24 years,Male,76,N
2009,Waterford,18 to 24 years,Female,33,N
2009,Waterford,18 to 24 years,Non-binary,0,N
2009,Waterford,18 to 24 years,In another way,0,N
2009,Waterford,18 to 24 years,Unknown,0,N
2009,Waterford,25 to 34 years,Male,94,N
2009,Waterford,25 to 34 years,Female,20,N
2009,Waterford,25 to 34 years,Non-binary,0,N
2009,Waterford,25 to 34 years,In another way,0,N
2009,Waterford,25 to 34 years,Unknown,0,N
2009,Waterford,35 to 44 years,Male,74,N
2009,Waterford,35 to 44 years,Female,40,N
2009,Waterford,35 to 44 years,Non-binary,0,N
2009,Waterford,35 to 44 years,In another way,0,N
2009,Waterford,35 to 44 years,Unknown,0,N
2009,Waterford,45 to 64 years,Male,108,N
2009,Waterford,45 to 64 years,Female,61,N
2009,Waterford,45 to 64 years,Non-binary,0,N
2009,Waterford,45 to 64 years,In another way,0,N
2009,Waterford,45 to 64 years,Unknown,0,N
2009,Waterford,65 years or over,Male,24,N
2009,Waterford,65 years or over,Female,15,N
2009,Waterford,65 years or over,Non-binary,0,N
2009,Waterford,65 years or over,In another way,0,N
2009,Waterford,65 years or over,Unknown,0,N
2009,Waterford,Unknown,Male,0,Y
2009,Waterford,Unknown,Female,0,N
2009,Waterford,Unknown,Non-binary,0,N
2009,Waterford,Unknown,In another way,0,N
2009,Waterford,Unknown,Unknown,0,N
2009,Westmeath,Under 18,Male,0,Y
2009,Westmeath,Under 18,Female,0,N
2009,Westmeath,Under 18,Non-binary,0,N
2009,Westmeath,Under 18,In another way,0,N
2009,Westmeath,Under 18,Unknown,0,N
2009,Westmeath,18 to 24 years,Male,35,N
2009,Westmeath,18 to 24 years,Female,0,Y
2009,Westmeath,18 to 24 years,Non-binary,0,N
2009,Westmeath,18 to 24 years,In another way,0,N
2009,Westmeath,18 to 24 years,Unknown,0,N
2009,Westmeath,25 to 34 years,Male,49,N
2009,Westmeath,25 to 34 years,Female,13,N
2009,Westmeath,25 to 34 years,Non-binary,0,N
2009,Westmeath,25 to 34 years,In another way,0,N
2009,Westmeath,25 to 34 years,Unknown,0,N
2009,Westmeath,35 to 44 years,Male,33,N
2009,Westmeath,35 to 44 years,Female,18,N
2009,Westmeath,35 to 44 years,Non-binary,0,N
2009,Westmeath,35 to 44 years,In another way,0,N
2009,Westmeath,35 to 44 years,Unknown,0,N
2009,Westmeath,45 to 64 years,Male,35,N
2009,Westmeath,45 to 64 years,Female,26,N
2009,Westmeath,45 to 64 years,Non-binary,0,N
2009,Westmeath,45 to 64 years,In another way,0,N
2009,Westmeath,45 to 64 years,Unknown,0,N
2009,Westmeath,65 years or over,Male,0,Y
2009,Westmeath,65 years or over,Female,0,Y
2009,Westmeath,65 years or over,Non-binary,0,N
2009,Westmeath,65 years or over,In another way,0,N
2009,Westmeath,65 years or over,Unknown,0,N
2009,Westmeath,Unknown,Male,0,N
2009,Westmeath,Unknown,Female,0,N
2009,Westmeath,Unknown,Non-binary,0,N
2009,Westmeath,Unknown,In another way,0,N
2009,Westmeath,Unknown,Unknown,0,N
2009,Wicklow,Under 18,Male,0,N
2009,Wicklow,Under 18,Female,0,Y
2009,Wicklow,Under 18,Non-binary,0,N
2009,Wicklow,Under 18,In another way,0,N
2009,Wicklow,Under 18,Unknown,0,N
2009,Wicklow,18 to 24 years,Male,11,N
2009,Wicklow,18 to 24 years,Female,0,Y
2009,Wicklow,18 to 24 years,Non-binary,0,N
2009,Wicklow,18 to 24 years,In another way,0,N
2009,Wicklow,18 to 24 years,Unknown,0,N
2009,Wicklow,25 to 34 years,Male,20,N
2009,Wicklow,25 to 34 years,Female,21,N
2009,Wicklow,25 to 34 years,Non-binary,0,N
2009,Wicklow,25 to 34 years,In another way,0,N
2009,Wicklow,25 to 34 years,Unknown,0,N
2009,Wicklow,35 to 44 years,Male,21,N
2009,Wicklow,35 to 44 years,Female,15,N
2009,Wicklow,35 to 44 years,Non-binary,0,N
2009,Wicklow,35 to 44 years,In another way,0,N
2009,Wicklow,35 to 44 years,Unknown,0,N
2009,Wicklow,45 to 64 years,Male,21,N
2009,Wicklow,45 to 64 years,Female,13,N
2009,Wicklow,45 to 64 years,Non-binary,0,N
2009,Wicklow,45 to 64 years,In another way,0,N
2009,Wicklow,45 to 64 years,Unknown,0,N
2009,Wicklow,65 years or over,Male,0,N
2009,Wicklow,65 years or over,Female,0,N
2009,Wicklow,65 years or over,Non-binary,0,N
2009,Wicklow,65 years or over,In another way,0,N
2009,Wicklow,65 years or over,Unknown,0,N
2009,Wicklow,Unknown,Male,0,N
2009,Wicklow,Unknown,Female,0,N
2009,Wicklow,Unknown,Non-binary,0,N
2009,Wicklow,Unknown,In another way,0,N
2009,Wicklow,Unknown,Unknown,0,N
2009,Wexford,Under 18,Male,13,N
2009,Wexford,Under 18,Female,0,Y
2009,Wexford,Under 18,Non-binary,0,N
2009,Wexford,Under 18,In another way,0,N
2009,Wexford,Under 18,Unknown,0,N
2009,Wexford,18 to 24 years,Male,29,N
2009,Wexford,18 to 24 years,Female,13,N
2009,Wexford,18 to 24 years,Non-binary,0,N
2009,Wexford,18 to 24 years,In another way,0,N
2009,Wexford,18 to 24 years,Unknown,0,N
2009,Wexford,25 to 34 years,Male,63,N
2009,Wexford,25 to 34 years,Female,34,N
2009,Wexford,25 to 34 years,Non-binary,0,N
2009,Wexford,25 to 34 years,In another way,0,N
2009,Wexford,25 to 34 years,Unknown,0,N
2009,Wexford,35 to 44 years,Male,95,N
2009,Wexford,35 to 44 years,Female,50,N
2009,Wexford,35 to 44 years,Non-binary,0,N
2009,Wexford,35 to 44 years,In another way,0,N
2009,Wexford,35 to 44 years,Unknown,0,N
2009,Wexford,45 to 64 years,Male,66,N
2009,Wexford,45 to 64 years,Female,66,N
2009,Wexford,45 to 64 years,Non-binary,0,N
2009,Wexford,45 to 64 years,In another way,0,N
2009,Wexford,45 to 64 years,Unknown,0,N
2009,Wexford,65 years or over,Male,6,N
2009,Wexford,65 years or over,Female,7,N
2009,Wexford,65 years or over,Non-binary,0,N
2009,Wexford,65 years or over,In another way,0,N
2009,Wexford,65 years or over,Unknown,0,N
2009,Wexford,Unknown,Male,0,Y
2009,Wexford,Unknown,Female,0,Y
2009,Wexford,Unknown,Non-binary,0,N
2009,Wexford,Unknown,In another way,0,N
2009,Wexford,Unknown,Unknown,0,N
2009,Outside Ireland,Under 18,Male,0,N
2009,Outside Ireland,Under 18,Female,0,N
2009,Outside Ireland,Under 18,Non-binary,0,N
2009,Outside Ireland,Under 18,In another way,0,N
2009,Outside Ireland,Under 18,Unknown,0,N
2009,Outside Ireland,18 to 24 years,Male,0,Y
2009,Outside Ireland,18 to 24 years,Female,0,N
2009,Outside Ireland,18 to 24 years,Non-binary,0,N
2009,Outside Ireland,18 to 24 years,In another way,0,N
2009,Outside Ireland,18 to 24 years,Unknown,0,N
2009,Outside Ireland,25 to 34 years,Male,0,Y
2009,Outside Ireland,25 to 34 years,Female,0,Y
2009,Outside Ireland,25 to 34 years,Non-binary,0,N
2009,Outside Ireland,25 to 34 years,In another way,0,N
2009,Outside Ireland,25 to 34 years,Unknown,0,N
2009,Outside Ireland,35 to 44 years,Male,6,N
2009,Outside Ireland,35 to 44 years,Female,6,N
2009,Outside Ireland,35 to 44 years,Non-binary,0,N
2009,Outside Ireland,35 to 44 years,In another way,0,N
2009,Outside Ireland,35 to 44 years,Unknown,0,N
2009,Outside Ireland,45 to 64 years,Male,9,N
2009,Outside Ireland,45 to 64 years,Female,0,Y
2009,Outside Ireland,45 to 64 years,Non-binary,0,N
2009,Outside Ireland,45 to 64 years,In another way,0,N
2009,Outside Ireland,45 to 64 years,Unknown,0,N
2009,Outside Ireland,65 years or over,Male,0,Y
2009,Outside Ireland,65 years or over,Female,0,N
2009,Outside Ireland,65 years or over,Non-binary,0,N
2009,Outside Ireland,65 years or over,In another way,0,N
2009,Outside Ireland,65 years or over,Unknown,0,N
2009,Outside Ireland,Unknown,Male,0,Y
2009,Outside Ireland,Unknown,Female,0,N
2009,Outside Ireland,Unknown,Non-binary,0,N
2009,Outside Ireland,Unknown,In another way,0,N
2009,Outside Ireland,Unknown,Unknown,0,N
2009,Address unknown Ireland,Under 18,Male,0,Y
2009,Address unknown Ireland,Under 18,Female,0,N
2009,Address unknown Ireland,Under 18,Non-binary,0,N
2009,Address unknown Ireland,Under 18,In another way,0,N
2009,Address unknown Ireland,Under 18,Unknown,0,N
2009,Address unknown Ireland,18 to 24 years,Male,0,Y
2009,Address unknown Ireland,18 to 24 years,Female,0,N
2009,Address unknown Ireland,18 to 24 years,Non-binary,0,N
2009,Address unknown Ireland,18 to 24 years,In another way,0,N
2009,Address unknown Ireland,18 to 24 years,Unknown,0,N
2009,Address unknown Ireland,25 to 34 years,Male,6,N
2009,Address unknown Ireland,25 to 34 years,Female,0,Y
2009,Address unknown Ireland,25 to 34 years,Non-binary,0,N
2009,Address unknown Ireland,25 to 34 years,In another way,0,N
2009,Address unknown Ireland,25 to 34 years,Unknown,0,N
2009,Address unknown Ireland,35 to 44 years,Male,10,N
2009,Address unknown Ireland,35 to 44 years,Female,0,Y
2009,Address unknown Ireland,35 to 44 years,Non-binary,0,N
2009,Address unknown Ireland,35 to 44 years,In another way,0,N
2009,Address unknown Ireland,35 to 44 years,Unknown,0,N
2009,Address unknown Ireland,45 to 64 years,Male,19,N
2009,Address unknown Ireland,45 to 64 years,Female,0,Y
2009,Address unknown Ireland,45 to 64 years,Non-binary,0,N
2009,Address unknown Ireland,45 to 64 years,In another way,0,N
2009,Address unknown Ireland,45 to 64 years,Unknown,0,N
2009,Address unknown Ireland,65 years or over,Male,0,Y
2009,Address unknown Ireland,65 years or over,Female,0,N
2009,Address unknown Ireland,65 years or over,Non-binary,0,N
2009,Address unknown Ireland,65 years or over,In another way,0,N
2009,Address unknown Ireland,65 years or over,Unknown,0,N
2009,Address unknown Ireland,Unknown,Male,0,N
2009,Address unknown Ireland,Unknown,Female,0,N
2009,Address unknown Ireland,Unknown,Non-binary,0,N
2009,Address unknown Ireland,Unknown,In another way,0,N
2009,Address unknown Ireland,Unknown,Unknown,0,N
2008,Cork,Under 18,Male,31,N
2008,Cork,Under 18,Female,15,N
2008,Cork,Under 18,Non-binary,0,N
2008,Cork,Under 18,In another way,0,N
2008,Cork,Under 18,Unknown,0,N
2008,Cork,18 to 24 years,Male,121,N
2008,Cork,18 to 24 years,Female,31,N
2008,Cork,18 to 24 years,Non-binary,0,N
2008,Cork,18 to 24 years,In another way,0,N
2008,Cork,18 to 24 years,Unknown,0,N
2008,Cork,25 to 34 years,Male,143,N
2008,Cork,25 to 34 years,Female,97,N
2008,Cork,25 to 34 years,Non-binary,0,N
2008,Cork,25 to 34 years,In another way,0,N
2008,Cork,25 to 34 years,Unknown,0,N
2008,Cork,35 to 44 years,Male,167,N
2008,Cork,35 to 44 years,Female,103,N
2008,Cork,35 to 44 years,Non-binary,0,N
2008,Cork,35 to 44 years,In another way,0,N
2008,Cork,35 to 44 years,Unknown,0,N
2008,Cork,45 to 64 years,Male,143,N
2008,Cork,45 to 64 years,Female,126,N
2008,Cork,45 to 64 years,Non-binary,0,N
2008,Cork,45 to 64 years,In another way,0,N
2008,Cork,45 to 64 years,Unknown,0,N
2008,Cork,65 years or over,Male,12,N
2008,Cork,65 years or over,Female,0,Y
2008,Cork,65 years or over,Non-binary,0,N
2008,Cork,65 years or over,In another way,0,N
2008,Cork,65 years or over,Unknown,0,N
2008,Cork,Unknown,Male,0,N
2008,Cork,Unknown,Female,0,N
2008,Cork,Unknown,Non-binary,0,N
2008,Cork,Unknown,In another way,0,N
2008,Cork,Unknown,Unknown,0,N
2008,Clare,Under 18,Male,0,Y
2008,Clare,Under 18,Female,0,Y
2008,Clare,Under 18,Non-binary,0,N
2008,Clare,Under 18,In another way,0,N
2008,Clare,Under 18,Unknown,0,N
2008,Clare,18 to 24 years,Male,13,N
2008,Clare,18 to 24 years,Female,0,Y
2008,Clare,18 to 24 years,Non-binary,0,N
2008,Clare,18 to 24 years,In another way,0,N
2008,Clare,18 to 24 years,Unknown,0,N
2008,Clare,25 to 34 years,Male,13,N
2008,Clare,25 to 34 years,Female,6,N
2008,Clare,25 to 34 years,Non-binary,0,N
2008,Clare,25 to 34 years,In another way,0,N
2008,Clare,25 to 34 years,Unknown,0,N
2008,Clare,35 to 44 years,Male,23,N
2008,Clare,35 to 44 years,Female,9,N
2008,Clare,35 to 44 years,Non-binary,0,N
2008,Clare,35 to 44 years,In another way,0,N
2008,Clare,35 to 44 years,Unknown,0,N
2008,Clare,45 to 64 years,Male,19,N
2008,Clare,45 to 64 years,Female,11,N
2008,Clare,45 to 64 years,Non-binary,0,N
2008,Clare,45 to 64 years,In another way,0,N
2008,Clare,45 to 64 years,Unknown,0,N
2008,Clare,65 years or over,Male,0,Y
2008,Clare,65 years or over,Female,0,N
2008,Clare,65 years or over,Non-binary,0,N
2008,Clare,65 years or over,In another way,0,N
2008,Clare,65 years or over,Unknown,0,N
2008,Clare,Unknown,Male,0,N
2008,Clare,Unknown,Female,0,N
2008,Clare,Unknown,Non-binary,0,N
2008,Clare,Unknown,In another way,0,N
2008,Clare,Unknown,Unknown,0,N
2008,Cavan,Under 18,Male,0,Y
2008,Cavan,Under 18,Female,0,N
2008,Cavan,Under 18,Non-binary,0,N
2008,Cavan,Under 18,In another way,0,N
2008,Cavan,Under 18,Unknown,0,N
2008,Cavan,18 to 24 years,Male,19,N
2008,Cavan,18 to 24 years,Female,6,N
2008,Cavan,18 to 24 years,Non-binary,0,N
2008,Cavan,18 to 24 years,In another way,0,N
2008,Cavan,18 to 24 years,Unknown,0,N
2008,Cavan,25 to 34 years,Male,17,N
2008,Cavan,25 to 34 years,Female,10,N
2008,Cavan,25 to 34 years,Non-binary,0,N
2008,Cavan,25 to 34 years,In another way,0,N
2008,Cavan,25 to 34 years,Unknown,0,N
2008,Cavan,35 to 44 years,Male,24,N
2008,Cavan,35 to 44 years,Female,12,N
2008,Cavan,35 to 44 years,Non-binary,0,N
2008,Cavan,35 to 44 years,In another way,0,N
2008,Cavan,35 to 44 years,Unknown,0,N
2008,Cavan,45 to 64 years,Male,34,N
2008,Cavan,45 to 64 years,Female,14,N
2008,Cavan,45 to 64 years,Non-binary,0,N
2008,Cavan,45 to 64 years,In another way,0,N
2008,Cavan,45 to 64 years,Unknown,0,N
2008,Cavan,65 years or over,Male,8,N
2008,Cavan,65 years or over,Female,0,Y
2008,Cavan,65 years or over,Non-binary,0,N
2008,Cavan,65 years or over,In another way,0,N
2008,Cavan,65 years or over,Unknown,0,N
2008,Cavan,Unknown,Male,0,N
2008,Cavan,Unknown,Female,0,N
2008,Cavan,Unknown,Non-binary,0,N
2008,Cavan,Unknown,In another way,0,N
2008,Cavan,Unknown,Unknown,0,N
2008,Carlow,Under 18,Male,0,N
2008,Carlow,Under 18,Female,0,N
2008,Carlow,Under 18,Non-binary,0,N
2008,Carlow,Under 18,In another way,0,N
2008,Carlow,Under 18,Unknown,0,N
2008,Carlow,18 to 24 years,Male,7,N
2008,Carlow,18 to 24 years,Female,0,Y
2008,Carlow,18 to 24 years,Non-binary,0,N
2008,Carlow,18 to 24 years,In another way,0,N
2008,Carlow,18 to 24 years,Unknown,0,N
